seed,policy,step,n_selected_probes,selected_probes,last_added_probe,n_calibration,n_test,deployment_active_prevalence,n_certified,certified_fraction,false_decisions,false_decision_rate_all,error_rate_among_certified,active_found,inactive_found,active_yield,inactive_yield
90,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ARE;SR-MMP;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
90,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
91,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,54.0,0.03508771929824561,3.0,0.001949317738791423,0.05555555555555555,0.0,51.0,0.0,0.03346456692913386
92,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,54.0,0.03508771929824561,3.0,0.001949317738791423,0.05555555555555555,0.0,51.0,0.0,0.03346456692913386
92,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,54.0,0.03508771929824561,3.0,0.001949317738791423,0.05555555555555555,0.0,51.0,0.0,0.03346456692913386
92,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,55.0,0.03573749187784275,3.0,0.001949317738791423,0.05454545454545454,0.0,52.0,0.0,0.03412073490813648
92,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,54.0,0.03508771929824561,3.0,0.001949317738791423,0.05555555555555555,0.0,51.0,0.0,0.03346456692913386
92,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
92,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,40.0,0.02599090318388564,2.0,0.001299545159194282,0.05,0.0,38.0,0.0,0.024885396201702686
93,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,40.0,0.02599090318388564,2.0,0.001299545159194282,0.05,0.0,38.0,0.0,0.024885396201702686
93,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,40.0,0.02599090318388564,2.0,0.001299545159194282,0.05,0.0,38.0,0.0,0.024885396201702686
93,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,53.0,0.03443794671864847,2.0,0.001299545159194282,0.03773584905660377,0.0,51.0,0.0,0.03339882121807466
93,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,40.0,0.02599090318388564,2.0,0.001299545159194282,0.05,0.0,38.0,0.0,0.024885396201702686
93,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,53.0,0.03443794671864847,2.0,0.001299545159194282,0.03773584905660377,0.0,51.0,0.0,0.03339882121807466
93,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,40.0,0.02599090318388564,2.0,0.001299545159194282,0.05,0.0,38.0,0.0,0.024885396201702686
93,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,53.0,0.03443794671864847,2.0,0.001299545159194282,0.03773584905660377,0.0,51.0,0.0,0.03339882121807466
93,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,53.0,0.03443794671864847,2.0,0.001299545159194282,0.03773584905660377,0.0,51.0,0.0,0.03339882121807466
93,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
93,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,53.0,0.03443794671864847,2.0,0.001299545159194282,0.03773584905660377,0.0,51.0,0.0,0.03339882121807466
